transaction_id,user_id,amount,currency,category,timestamp,location,is_fraud
0be5f755-d7b7-4cf2-a27d-b565c23d787c,2966,12.0,USD,Clothing,2025-08-16T13:05:43.133962,MA,0
24d0e6a3-9e13-426a-b153-671591e815db,2168,179.05,USD,Pharmacy,2025-08-11T18:39:43.133962,KM,0
311d4782-cd51-4c47-8f10-db3322c29fdf,774,5.58,USD,Subscriptions,2025-08-21T21:36:43.133962,BS,0
4770c81c-e12d-4685-b8cf-da728fd1cb47,910,4.96,USD,Cryptocurrency,2025-08-17T17:46:43.133962,CA,1
56e64398-00e9-4448-bd10-293680252190,887,10.08,USD,Gifts,2025-08-10T14:13:43.133962,CA,0
607ef34d-f24c-43db-bc86-57ddd141f1f1,2198,123.38,USD,Groceries,2025-09-01T06:54:43.133962,NA,0
0d1da2ad-6840-4559-aedc-5712a1d7923d,545,166.46,USD,Restaurants,2025-08-18T23:54:43.133962,VC,0
877fc376-1729-400d-b5b5-fa985cba2fbc,555,67.4,USD,Education,2025-08-24T06:53:43.133962,SD,0
f436f429-0482-4be7-8cda-c8a2c50a8b9c,2772,5.05,USD,Jewelry,2025-08-06T19:18:43.133962,CH,0
c69dd398-c4a1-4005-8172-ca18aeee6459,735,25.13,USD,Travel,2025-08-25T15:27:43.133962,QA,0
f6819797-f1dc-4f33-8ac1-b38c63d7737d,94,208.37,USD,Utilities,2025-08-11T09:48:43.133962,TV,0
f0735d3b-3319-4546-8dcc-bbe479bbcaad,1164,34.63,USD,Utilities,2025-08-15T15:18:43.133962,DJ,0
368efeab-423e-4dce-8168-84e635ea56bc,2176,6.81,USD,Electronics,2025-08-30T15:37:43.133962,TH,0
b0093f67-3230-4e3f-94d5-10816fb54c69,2552,75.68,USD,Gas Stations,2025-08-18T17:57:43.133962,AG,0
ff6c7006-ca77-4880-8371-64c6acb5ab93,760,137.21,USD,Luxury Goods,2025-08-20T22:04:43.133962,ET,0
0e5ba910-bcc9-4720-a5af-43bb5555ac99,2099,6.78,USD,Sports Equipment,2025-08-06T04:59:43.133962,GH,0
9abf73b1-bbe7-4d8d-b6e5-4214289a40a0,2008,31.69,USD,Electronics,2025-08-07T05:50:43.133962,SO,0
2e937f0c-7a94-42d4-bb2a-4d9c92df8e03,1601,67.62,USD,Groceries,2025-08-05T23:05:43.133962,CN,0
f5511f86-912d-4870-b406-9b6fdef39d81,2349,9.06,USD,Sports Equipment,2025-08-23T23:38:43.133962,SR,0
4e454926-d35c-4715-a79b-96b970a0570a,22,12.97,USD,Subscriptions,2025-08-10T18:49:43.133962,ET,0
16c13dec-3093-4d61-9c91-4d8757330a09,67,21.03,USD,Education,2025-08-18T05:36:43.133962,PH,0
37ec553e-0ace-4140-bf90-fccede58bbee,2200,5.81,USD,Night Clubs,2025-09-02T06:23:43.133962,GW,0
57995aae-a8ed-445e-8337-eb04e8238a41,2998,57.82,USD,Utilities,2025-08-19T19:08:43.133962,IS,0
cf9265b1-74b8-40b1-b4ea-cf631c5ca2f6,2421,108.87,USD,Toys,2025-08-08T19:47:43.133962,TH,0
fd78d005-57e7-4238-bc20-ab2db6fa9c3f,579,17.1,USD,Subscriptions,2025-08-05T07:56:43.134958,SD,0
d6825a38-ce01-47e7-8db7-529fca7a84b0,1207,67.23,USD,Education,2025-08-09T02:48:43.134958,NI,0
7c70fcc1-962a-4786-8158-62fa8c1b24a5,927,365.17,USD,Clothing,2025-08-22T13:38:43.134958,ES,0
b9bfceb9-f700-4404-9e70-a1a8a176d1bc,743,232.11,USD,Sports Equipment,2025-08-25T22:34:43.134958,GY,0
0d753caa-2c4f-4e79-9a08-3220ea5bf28e,696,69.11,USD,Subscriptions,2025-08-22T04:27:43.134958,PK,0
5c7cccf4-373b-4e98-9b62-908d3a169a5c,345,439.27,USD,Education,2025-08-17T12:16:43.134958,VA,0
5010ec8e-66cb-4df8-b162-922f3114d6ec,2128,10.56,USD,Clothing,2025-08-31T07:34:43.134958,ZW,0
c4661f1f-ef50-4754-9c9d-b5ce78fa6350,1913,71.45,USD,Education,2025-08-28T12:54:43.134958,LS,0
1b2b73dd-23bf-4899-be7d-b4a81b37d904,2413,56.89,USD,Groceries,2025-08-07T16:53:43.134958,BD,0
1e6cf932-72c3-483e-a7c3-0f7f1888168a,2765,153.39,USD,Utilities,2025-09-01T03:04:43.134958,KE,0
a6917e9e-22b4-4090-ae16-fe4746fc87a9,2067,55.57,USD,Coffee Shops,2025-08-18T07:12:43.134958,TN,0
81dc7c96-862c-40bb-8dc4-6ce4fc429dfc,2202,118.38,USD,Parking,2025-08-28T18:18:43.134958,CI,0
b7455ee0-4424-492c-87cb-94b58acb9ea3,1987,708.05,USD,Groceries,2025-08-16T17:19:43.134958,KW,0
e947fe88-e3d3-4efb-b162-7c357e266ec9,2340,48.77,USD,Gambling,2025-08-08T10:41:43.134958,SN,0
00b56a9f-2aae-48f2-9afe-6fe967e016e9,469,174.22,USD,Toys,2025-08-11T19:59:43.134958,DJ,0
28ee731d-2e89-47b8-9ea4-6bc5ebf778b3,1648,26.49,USD,Restaurants,2025-08-31T20:45:43.134958,MN,0
401ea421-651e-48e0-bbb6-7349be6d47ac,2653,16.78,USD,Education,2025-08-27T23:57:43.134958,MU,0
1c9bc51a-c1c3-44d7-a2c2-c5f1c4e87c57,2067,20.22,USD,Travel,2025-08-12T12:25:43.134958,GR,0
dff5c713-f177-4d4f-a914-b5171cdc696f,1152,201.68,USD,Online Shopping,2025-08-03T09:52:43.134958,RU,1
13501c57-9e0c-45f7-bc0d-90d0e5fecb1a,716,30.82,USD,Home Improvement,2025-08-07T03:54:43.134958,VU,0
231b8acf-fe3d-4d9d-95ac-ff8e860f5c58,1885,279.83,USD,Travel,2025-08-15T11:00:43.134958,KZ,0
4e8cd628-14c2-4c29-961c-02122e4ea7be,1593,342.05,USD,Sports Equipment,2025-08-06T14:48:43.134958,AE,0
95a85a3e-4f10-4fb8-8308-9a175094b53d,2657,81.34,USD,Groceries,2025-08-14T13:02:43.134958,DJ,0
a59bd42c-dedc-4ab7-87d4-fac14bafbdf8,1829,106.1,USD,Electronics,2025-08-28T19:05:43.134958,LV,0
22dd796d-5bac-44cc-b970-fcb7cc84efcb,1891,418.84,USD,Groceries,2025-08-11T15:43:43.134958,KH,0
1268d255-060b-44eb-a08e-176c75f0d6b5,2426,172.78,USD,Public Transport,2025-08-18T09:51:43.134958,AO,0
b5256941-3238-4e3c-b9be-05860a925390,1115,49.96,USD,Public Transport,2025-08-16T19:24:43.134958,MK,0
c130adf6-9830-4d61-814b-6b3a8d4aecde,1411,1097.13,USD,Sports Equipment,2025-08-08T10:11:43.134958,MH,0
e3a9970d-d939-4659-8bdc-cc78bbdb2576,2465,197.2,USD,Furniture,2025-08-14T23:52:43.134958,SE,0
a9d75404-5203-454f-b2c2-f5c250d1adc1,2011,40.8,USD,Education,2025-08-28T10:11:43.135969,KZ,0
aa4ebd50-886a-44c4-a3f2-6173d6f0decb,2297,10.99,USD,Entertainment,2025-09-02T01:42:43.135993,NG,0
7272f926-d78b-46b9-9b2c-ca376ba286b6,2415,1.82,USD,Pharmacy,2025-08-22T21:36:43.136056,MV,0
6868f1b9-57ea-43ca-a856-52c8df09d76a,2624,27.3,USD,Electronics,2025-08-08T19:38:43.136056,FI,0
5c7c3415-531d-40ae-8638-82ffecca137c,808,29.19,USD,Groceries,2025-08-10T12:07:43.136056,MC,0
a9d21f85-41f0-4d77-86ba-2ba4c512eba3,535,8.43,USD,Gas Stations,2025-08-27T07:53:43.136056,PH,0
efc1a477-2549-4fca-8f27-b8002eb0db7a,1557,532.53,USD,Pharmacy,2025-08-23T22:25:43.136056,AE,0
fcdbcb47-83b2-4b67-86cf-b60b62ab55c5,951,66.81,USD,Furniture,2025-08-16T05:46:43.136056,BZ,0
1fea8fd1-5a34-4d60-9d08-5bd81bb00f79,2321,46.77,USD,Charity,2025-08-30T01:23:43.136056,BG,0
9442e056-b53c-42f4-9ace-63942ac1845e,2381,13.9,USD,Cryptocurrency,2025-08-19T21:05:43.136056,EG,0
975ba917-fc68-4822-a3dc-31e246912b65,1665,149.85,USD,Utilities,2025-08-19T01:03:43.136056,SL,0
365e7fab-05fb-4785-a8d5-ec091187f86f,2483,231.98,USD,Groceries,2025-08-24T06:39:43.136056,FJ,0
58df4a3f-79c0-4b7a-b8ca-0ebac9c1dfb4,2343,37.68,USD,Groceries,2025-08-05T23:50:43.136056,SY,0
3ada5a37-6a34-4aac-9313-f990b3b7f4aa,1176,44.27,USD,Subscriptions,2025-09-02T16:35:43.136056,EG,0
a73baa2e-4cdc-47b1-b305-b2b10eaa131d,610,122.79,USD,Education,2025-08-30T18:40:43.136056,ZM,0
8534b6a1-baae-4f4b-939e-77ffda91cf7d,1351,45.38,USD,Gas Stations,2025-08-29T06:10:43.136056,PK,0
62ba7459-6af5-40f2-97b1-61f78efd62b8,2886,48.8,USD,Education,2025-08-10T01:17:43.136056,BJ,0
a1048976-fd0a-4ef9-8740-fd0af36b1290,1589,265.48,USD,Education,2025-08-22T07:09:43.136056,CD,0
310f699c-17cd-4d09-9d75-2caccc773c14,1121,13.11,USD,Sports Equipment,2025-08-13T01:39:43.136056,HT,0
df8bb86e-6d38-41dd-acc0-6475bfeaf4b5,219,20.3,USD,Travel,2025-08-19T16:31:43.136056,BZ,0
4b00e2e0-4e10-454a-aa0b-1e3cd66f4789,1779,10.71,USD,Pharmacy,2025-08-21T00:11:43.136056,SR,0
d979bcd5-41d2-4825-b337-ba3daf54c608,969,427.67,USD,Education,2025-08-21T09:49:43.136056,VE,0
48cee4a8-e04a-430d-a5f1-9e27e1f04cc2,1565,5.67,USD,Utilities,2025-08-19T02:25:43.136056,IT,0
b358ba0e-8c38-4dd5-9677-a7d143f892f5,1084,54.06,USD,Parking,2025-08-19T11:18:43.136056,GW,0
8120191e-b998-4159-927c-6af800bd0787,468,71.72,USD,Furniture,2025-08-03T21:19:43.136056,LA,0
435dfc1d-202a-4c8c-98b5-da11829f4192,2306,35.86,USD,Restaurants,2025-08-13T09:23:43.136056,AF,0
da7138ce-6127-4f83-b69c-2abd787a172b,2754,7.95,USD,Jewelry,2025-08-11T09:13:43.136056,RS,0
89707c4d-ddc6-4a5d-bef0-a95270b63732,426,99.48,USD,Subscriptions,2025-08-19T08:00:43.136056,LS,0
72d4cf1e-fb0a-4b74-9293-74b4a172c238,1764,137.48,USD,Coffee Shops,2025-08-29T22:59:43.136056,EG,0
eacdd7b1-9284-453d-92aa-0f7ff8236a9c,248,46.27,USD,Charity,2025-09-01T03:16:43.136056,ML,0
0666b094-2261-4403-944e-e44828d5a0b7,642,53.01,USD,High-End Electronics,2025-08-25T02:39:43.136056,NP,0
acd9a7a7-4d4e-432e-a356-d9df796dc270,2885,50.93,USD,Night Clubs,2025-08-09T06:10:43.136056,VC,0
09bd9b0e-0876-4b38-a074-6c780c1379cb,607,77.55,USD,Sports Equipment,2025-08-19T11:23:43.137030,GQ,0
d30a1fa7-7080-4b49-9f8e-c5cbcefb7d9b,1967,880.34,USD,Night Clubs,2025-08-04T02:30:43.137030,SL,1
375f9e4c-ba01-4595-ac8e-2e5297029a62,469,254.34,USD,Furniture,2025-08-21T07:47:43.137030,KZ,0
791ab0e8-a0ae-4a0e-a295-cbcd6dff9bf8,904,33.63,USD,Subscriptions,2025-08-05T20:05:43.137030,AT,0
31d2bfc2-e335-4f45-8cce-8c89b77e3e92,2807,35.28,USD,Utilities,2025-08-04T17:29:43.137030,MA,0
c5efa03b-7930-4479-b6cf-af08b05183a0,2428,2064.82,USD,Gas Stations,2025-08-29T09:48:43.137030,JM,0
42a777ce-ae43-4f86-bc51-c49667965aa5,2740,22.67,USD,Sports Equipment,2025-08-27T16:49:43.137030,SO,0
55048d52-bf62-4d88-8ca2-36ca497e9988,1764,29.51,USD,Clothing,2025-08-08T20:25:43.137030,BO,0
2d5b28e1-5d35-4689-b589-a1852d1568b5,1495,74.81,USD,Education,2025-08-08T06:22:43.137030,JM,0
1c50c59d-afea-4f66-81d0-1922525449d4,867,319.21,USD,Gas Stations,2025-08-11T09:27:43.137030,OM,0
33b666cf-df26-4a1e-9d52-41a893483388,1283,145.36,USD,Toys,2025-08-10T21:24:43.137030,MV,0
a829d443-c114-4315-be17-13b505a2e7f4,174,47.01,USD,Travel,2025-08-24T00:02:43.137030,BZ,0
c3b43f29-e655-4688-9415-87ca81aba7d7,2712,92.94,USD,Subscriptions,2025-08-08T17:52:43.137030,GY,0
f8f0ef51-db07-44d1-8cea-e050ab974ded,2553,933.61,USD,Sports Equipment,2025-08-10T13:48:43.137030,PT,0
079a79f1-351a-4d21-b543-6dadbcc682f9,2310,506.09,USD,Subscriptions,2025-08-07T23:50:43.137030,ZA,0
21f8e244-7566-40fc-8eb6-c87722e12e20,2389,198.67,USD,Home Improvement,2025-08-14T10:01:43.137030,JP,0
7e98aac5-d973-4457-8c24-c1101cc10265,2881,10.64,USD,Books,2025-08-19T10:19:43.137030,KE,0
f4328bd1-1195-476f-bf68-cf0cc0c52d23,1321,9.43,USD,Coffee Shops,2025-08-30T11:14:43.137030,LS,0
d9b31a16-78e3-4219-8368-e23d26ee6998,148,296.22,USD,Travel,2025-08-25T07:11:43.137030,GR,0
66e319c5-5a92-48e7-b29e-0cbc39935924,1658,296.67,USD,Charity,2025-08-30T03:36:43.137030,CM,0
0c2fae52-1c72-48ab-88b8-6d74dc0019fc,1541,161.11,USD,Charity,2025-08-09T03:29:43.137030,RS,0
317c5b4b-59ed-4b68-b259-6cddc4538ae1,63,189.9,USD,Books,2025-08-24T16:58:43.137030,TG,0
0e77d306-4c08-4f28-9821-477119689839,700,184.84,USD,Coffee Shops,2025-08-10T08:57:43.137030,MA,0
f8515b16-b70d-473e-bd84-2643b1e81df3,1343,86.69,USD,Travel,2025-08-19T22:24:43.137030,CF,0
0d6c4fab-39b6-4db8-a511-54d0d99f9777,2414,22.1,USD,Coffee Shops,2025-08-12T07:01:43.137030,EG,0
eb8ade8a-f589-408a-9a94-5b42ee961179,1790,2.2,USD,Night Clubs,2025-08-30T12:53:43.137030,CA,1
3588eb4f-3f1c-4754-8c47-a27cbeee4a22,604,250.97,USD,Gambling,2025-08-14T03:46:43.137030,KM,0
e2cbaf46-c5ed-43de-87f0-4647f1baa890,2694,6.67,USD,Charity,2025-08-26T16:48:43.137030,NE,0
edef51d6-3548-4dd8-92ff-0f63fe63ec3c,2614,47.68,USD,Gas Stations,2025-08-14T10:12:43.137030,EE,0
173109d9-c312-4e75-b580-8fb8d930da1a,1969,256.74,USD,Gas Stations,2025-08-10T18:08:43.137030,LB,0
205c0933-92a8-4a4b-a57d-887b1582b38a,1939,188.33,USD,Subscriptions,2025-08-23T09:07:43.137030,GB,0
dc7967a0-e38c-429a-83aa-c6ea671fdd18,437,8.18,USD,Health & Fitness,2025-08-20T00:20:43.137030,HU,0
3352e572-5977-4fa6-a7ff-b6eb1be73dc7,967,5.41,USD,Gas Stations,2025-09-03T01:13:43.137030,EC,0
1b5d2c83-decd-4d91-9999-6bee66d5f127,501,71.5,USD,Groceries,2025-08-20T21:58:43.138032,GT,0
6de67538-d625-405e-b65e-2cd74fd2b014,187,25.82,USD,Education,2025-08-20T23:39:43.138032,CO,0
b71ed01d-6a3c-41b1-b451-aada2978f311,2273,42.83,USD,Subscriptions,2025-08-29T08:58:43.138032,GE,0
b26bdd29-b40f-4d9e-b24e-e3ffb4202fcd,2490,382.14,USD,Coffee Shops,2025-08-17T21:46:43.138032,CY,0
f66b4caa-f1e6-4a9a-aca0-4b960f9613ae,264,8.44,USD,Coffee Shops,2025-08-11T08:09:43.138032,GT,0
0ab96f85-158f-4573-867d-5ddc93eb20f7,1210,100.69,USD,Restaurants,2025-08-16T12:57:43.138032,ZM,0
092c9e59-1aba-4f45-bd56-e46698bd6af1,1142,1306.74,USD,Sports Equipment,2025-08-31T08:27:43.138032,PY,0
58f203e5-71b9-4418-b5d7-eb2388791e65,1312,20.69,USD,Travel,2025-08-13T00:25:43.138032,TZ,0
3998c3f4-6f63-4361-814c-6b3052f3f5d2,388,662.21,USD,Pet Supplies,2025-08-10T15:21:43.138032,TL,0
5e079b9d-89da-4a64-b6b1-b35e539dcf5f,447,37.28,USD,Groceries,2025-08-21T03:16:43.138032,CI,0
79b87dae-e10c-4e51-964b-892c3d6be07e,1600,1181.54,USD,Clothing,2025-08-16T07:32:43.138032,PK,1
0e8ba1ed-3b2f-4f3b-897e-09242e4db976,2167,60.77,USD,High-End Electronics,2025-08-23T05:42:43.138032,SD,0
593b9a5e-9798-4296-8b79-0e2b02bfb1ed,2472,31.53,USD,Public Transport,2025-08-07T20:21:43.138032,SO,0
9ff879a2-9f6f-479c-a2db-b7aa2cc71a49,1236,348.53,USD,Public Transport,2025-08-30T23:41:43.138032,BG,0
ab7d2c95-d53a-41fd-8582-97585712f3ba,2663,31.56,USD,Gas Stations,2025-08-19T17:27:43.138032,DM,0
39ed3c49-2e28-4556-87e0-ad676332b31c,358,3.98,USD,Charity,2025-08-11T12:23:43.138032,KE,0
2a9898d7-c7d7-4c23-9fbd-eb3657edb0f7,1929,91.52,USD,Groceries,2025-08-26T20:40:43.138032,LK,0
68d478ca-603a-49a1-8ae0-50c8a5df17bc,1455,201.19,USD,Charity,2025-08-16T11:39:43.138032,SO,0
c9550b5b-f4ed-4c16-ab1b-30045c5da213,2730,19.76,USD,Clothing,2025-08-28T16:16:43.138032,KH,0
d6821180-7d10-4f79-a6bb-b3c65635c447,1198,18.18,USD,Utilities,2025-08-11T07:26:43.138032,OM,0
5f276c38-ad68-4b94-b6f5-e4df7d63b3a0,1038,302.25,USD,Health & Fitness,2025-08-24T12:29:43.138032,SE,0
dbbe4003-a6a5-4611-82bc-20b11e6b3b4e,2009,8.57,USD,Sports Equipment,2025-08-24T04:55:43.138032,GY,0
6361945e-ed7d-42ee-a117-fb219a312e6f,884,340.29,USD,Pharmacy,2025-08-15T09:49:43.138032,RU,0
0d310b05-1d1b-4e08-80bf-45559605f5bc,2629,94.61,USD,Clothing,2025-08-06T15:27:43.138032,CA,0
9b9748f1-7870-45cf-ba34-4da578a9c471,2543,14.55,USD,Coffee Shops,2025-08-06T16:52:43.138032,LB,0
1570b03c-1f41-4878-bac9-d001aeeac1b6,534,61.41,USD,Electronics,2025-08-30T08:26:43.138032,MA,0
82b8fab1-a74c-4cd0-bc1b-e5572ca0768e,1854,792.79,USD,Online Shopping,2025-08-29T18:00:43.138032,TL,1
f5d3b840-c74f-4f92-af78-5747fc72d796,1569,27.58,USD,Education,2025-08-16T02:12:43.138032,CI,0
1836c817-df30-4a57-ad0d-a4f825b14cde,1762,50.91,USD,Public Transport,2025-08-20T19:44:43.138032,MH,0
4ecb1f5c-8b8b-4eb4-a99e-824e771163f3,316,22.26,USD,Pet Supplies,2025-08-26T18:50:43.138032,TN,0
9b76baca-4c25-41bc-8ba3-b2edebb7e5ea,2740,106.72,USD,Utilities,2025-08-13T17:21:43.139030,PE,0
373ea1e9-eb41-46cd-81ab-5c4da8ff2d43,16,229.56,USD,Gas Stations,2025-08-17T21:20:43.139030,TZ,0
3d1644e8-9e4d-42b3-b7d6-fccd00bf2bbb,1507,109.74,USD,Groceries,2025-08-26T11:19:43.139030,KN,0
a8f79533-d0f1-42f9-9f92-cad79867ea26,2510,335.1,USD,Clothing,2025-08-30T04:48:43.139030,ZW,0
1daa23a2-bf5c-431d-9bc3-48c8ac577dce,1568,17.75,USD,Groceries,2025-08-09T20:14:43.139030,BD,0
2f5d100f-32a6-4dd6-9a43-7ec653efc9fc,1428,35.92,USD,Pharmacy,2025-08-19T20:14:43.139222,DZ,0
73bb0c6b-9cae-40e5-8fba-7ea5b676d9a2,1661,43.68,USD,Restaurants,2025-08-03T14:00:43.139222,YE,0
fadaa584-554d-4493-a7c8-fc8ea082ada8,518,47.17,USD,Restaurants,2025-08-13T15:44:43.139222,CY,0
624f1b15-8f31-45c7-8e39-a33840c992c2,1466,5.57,USD,Clothing,2025-08-31T04:50:43.139222,TV,0
3366d25e-148c-4cd8-b406-a1f565189e93,1766,3333.65,USD,Utilities,2025-08-05T03:41:43.139222,CD,0
166f9696-6bc2-4933-9044-4c4d1fa1effb,455,210.94,USD,Education,2025-08-26T18:51:43.139222,AU,0
e1589198-77bb-4d79-8f3e-8a58c6675508,810,48.41,USD,Gas Stations,2025-08-28T20:54:43.139222,IQ,0
fa490a5a-64ae-4fd9-a79f-0bac19ca87f9,2768,813.71,USD,Subscriptions,2025-08-21T13:43:43.139222,KH,0
92e909e8-affc-44fb-b999-38a14eecf7e5,1205,32.36,USD,Pharmacy,2025-08-09T13:21:43.139222,GW,0
2c77fb43-6a04-42ba-95b4-89e9e79e4348,2628,304.42,USD,Subscriptions,2025-08-27T14:23:43.139222,SK,0
fe17ba31-405a-4dc7-9ff6-56ddb4bd35be,1023,368.92,USD,Coffee Shops,2025-08-09T09:10:43.139222,ZM,0
5413c8fa-3028-47ea-b2bc-540e742103f9,1221,18.6,USD,Gifts,2025-08-16T01:09:43.139222,RS,0
fa3bc0f7-a581-4a97-b449-0f18e2857374,2795,15.81,USD,Gifts,2025-09-02T12:40:43.139222,ME,0
84f06dd0-ed7d-41e9-9a03-9841e2bb104f,880,139.77,USD,Travel,2025-08-07T21:30:43.139222,RO,1
89269dc5-bfbc-4178-b932-36a10242c627,798,63.89,USD,Gifts,2025-08-17T17:14:43.139222,BJ,0
045b099d-060b-424e-aa7c-8e50170f09b7,1760,967.1,USD,Sports Equipment,2025-08-05T22:00:43.139222,DE,0
ed540658-0ff5-4b11-b8ad-cafa1ce3cb79,1478,33.7,USD,Pet Supplies,2025-08-24T19:29:43.139222,UA,0
7d67d9cc-f679-43e5-b6b7-600178985494,1462,109.51,USD,Travel,2025-08-25T08:18:43.139222,AU,0
db9be0cd-d92c-4b4f-a01e-8cc8237732f3,1420,3.79,USD,Entertainment,2025-08-29T08:50:43.139222,TL,0
c743a570-d22d-407c-b9fe-f8368789639d,1209,15.76,USD,High-End Electronics,2025-08-09T09:28:43.139222,MR,0
0a595687-11eb-48b2-97b5-100b035c56cc,1034,7.38,USD,Sports Equipment,2025-08-11T06:11:43.139222,ML,0
1286cbf1-16f2-4050-8634-14aa5b9ae8fc,446,12.65,USD,Education,2025-08-15T11:49:43.139222,BE,0
39f9f1d9-aae9-4209-baca-025b9c54beb7,1007,9.54,USD,Sports Equipment,2025-08-30T11:39:43.139222,GQ,0
d659b6e5-ec28-48c2-8ab6-868769091291,1096,7.24,USD,Toys,2025-08-17T02:45:43.139222,RO,0
134f4727-8b12-4817-955d-c9b2936f5bf3,2209,33.99,USD,Public Transport,2025-08-11T06:24:43.139222,ER,0
cb2ff7e8-29a4-44b1-811f-bf19317cbc97,1261,334.82,USD,Jewelry,2025-08-12T23:38:43.139222,KP,0
4dbf30ac-3485-48cf-a488-9f7322947bd9,353,130.18,USD,Toys,2025-08-11T17:54:43.139222,MG,0
9024537a-5cbc-4cac-a9cf-784fb3a544bf,1478,26.52,USD,Groceries,2025-08-31T11:44:43.139222,GM,0
a841f562-a39d-4040-8cd7-ee97612452db,1673,6.92,USD,Books,2025-08-09T12:45:43.139222,MK,0
7a3c159e-e4eb-4ed0-b71c-d473d84475f7,928,16.41,USD,Home Improvement,2025-08-08T13:41:43.139222,ID,0
a94ae12c-ad3a-4c3f-854c-0a5d1020e681,69,80.75,USD,Parking,2025-09-01T06:29:43.139222,CZ,0
cd76af3c-6a24-45cb-b6c8-d64aca01e72a,324,6.24,USD,Pharmacy,2025-08-21T08:17:43.140263,AU,0
36b8a15d-eb53-48de-8ddd-a2b8f864ae2b,2399,11.06,USD,Charity,2025-08-23T11:39:43.140263,MV,0
ff6faecf-bc07-42ef-bed0-efab83d26311,1742,10.7,USD,Restaurants,2025-08-15T00:20:43.140263,BW,0
4b72626f-6dd6-4642-9a79-bd908efed110,1909,45.36,USD,Charity,2025-08-12T22:16:43.140263,CY,0
ae654c30-bac8-4f1d-9ede-5700596f5256,1917,21.73,USD,Jewelry,2025-08-23T01:20:43.140263,MD,0
e51630c0-a2f5-4001-9c3f-af74a170e9b8,2856,388.59,USD,Books,2025-08-29T22:06:43.140263,SE,0
92b220a5-b6e1-4479-90fa-dc3ae13faf0a,2566,24.7,USD,Night Clubs,2025-08-09T17:56:43.140263,TZ,0
ae938ad9-154f-423f-a0db-3c000f19f547,381,20.67,USD,Coffee Shops,2025-08-27T02:43:43.140263,SK,0
992822f7-116f-4aee-ae69-e781d38bbb6a,570,56.34,USD,Clothing,2025-08-25T14:04:43.140263,ST,0
dfbe5018-3812-4f3d-bcf3-e07b528348d2,2873,97.47,USD,Sports Equipment,2025-08-05T15:21:43.140263,CA,0
1296c7c1-8d73-4208-9aa2-9e978b1a7522,421,97.72,USD,Gifts,2025-08-22T07:30:43.140263,BW,0
90caadab-8103-4474-a554-ee0d74ee47ca,247,32.75,USD,Parking,2025-08-11T14:48:43.140263,ER,0
994ece5b-2f81-4eb6-8f60-9ad065ef8422,878,25.43,USD,Sports Equipment,2025-08-29T02:15:43.140263,QA,0
fca1fdb4-d21a-4b75-997f-60f6aba4aa2a,1046,6.11,USD,Education,2025-08-15T05:49:43.140263,ET,0
f26403a0-5ab2-4f1a-a39a-8c428964596e,849,83.45,USD,Sports Equipment,2025-09-02T20:54:43.140263,WS,0
2333d51a-6621-4354-a31c-051a8d90e2f0,2370,237.13,USD,Sports Equipment,2025-08-09T22:06:43.140263,HN,0
fd76fbe2-45f5-4a71-ac7a-73988774d0a1,1718,216.55,USD,Cryptocurrency,2025-08-18T20:25:43.140263,TR,0
cbafd664-8512-4eb5-9640-4f95cb3a981f,1748,78.73,USD,Health & Fitness,2025-08-26T12:02:43.140263,ML,0
8be523e9-75bc-4bf8-9f35-d7ed6e98f279,358,38.03,USD,Subscriptions,2025-08-07T06:32:43.140263,IR,0
35876754-6f23-412b-9c09-0dc362287759,541,7.26,USD,Groceries,2025-08-28T15:57:43.140263,JO,0
d248f052-dd81-4d05-9500-c81924b2132f,1457,415.32,USD,Toys,2025-08-16T21:39:43.140263,MD,0
505771ff-f4f7-4b98-bf27-b116a99ba141,1907,12.28,USD,Charity,2025-08-20T09:00:43.140263,SD,0
159a0521-6471-48df-8118-56ce516e2cf4,2595,26.99,USD,Cryptocurrency,2025-09-01T22:27:43.140263,SV,0
bfe94263-0bc9-4a76-8f57-104aeb0e91b0,762,130.37,USD,Public Transport,2025-08-13T06:39:43.140263,DJ,0
d450ea75-e2db-4593-92f7-3ee419ace848,2930,1409.68,USD,Toys,2025-08-10T00:22:43.140263,GN,0
fbb03dec-e9bd-447d-a894-e5ae27bb67c0,2971,77.79,USD,Gifts,2025-08-16T16:31:43.140263,MW,0
cb3a89b3-6d85-42d4-b9f3-6ac1ae8c486d,2112,314.93,USD,Night Clubs,2025-08-11T21:26:43.140263,BN,1
10ebb29e-44a9-4d26-90b2-dde5da34f39e,628,267.12,USD,Gas Stations,2025-08-20T20:25:43.140263,BE,0
b51861b7-a7c5-4f48-9310-ed256cf83ec2,1438,63.25,USD,Travel,2025-09-01T17:26:43.140263,SI,0
c64ac424-e858-4f3a-be03-90921d805b77,505,2.56,USD,Luxury Goods,2025-08-20T17:44:43.140263,US,1
330040c7-257d-4336-a425-afa703b78df6,2415,23.59,USD,Coffee Shops,2025-08-21T17:36:43.140263,GD,0
04f9518a-bae6-48db-812c-47dbc6b5c45c,1699,8.46,USD,Night Clubs,2025-08-07T10:19:43.140263,CZ,0
7bbf53bf-defc-4a08-a554-815d330f4733,917,8.01,USD,Charity,2025-08-09T12:25:43.141248,KZ,0
d6571811-8210-4e6a-adae-3af4ca84e43a,2615,25.45,USD,Clothing,2025-08-30T12:25:43.141248,DM,0
